ID,gender,age,dress,height,frames,test
6534,F,41,1,279,91,True
6535,F,9,0,230,73,False
6536,F,9,1,236,64,True
6537,F,37,0,290,80,False
6538,F,12,1,267,63,True
6539,M,44,0,298,81,False
6540,F,46,1,261,66,True
6541,M,10,0,230,75,False
6542,F,41,0,271,66,True
6543,F,36,0,273,63,False
6544,M,10,0,0,0,True
6545,M,34,0,296,69,False
6546,M,10,0,237,77,True
6547,F,41,0,276,71,False
6548,M,10,0,254,71,True
6549,M,11,0,255,71,False
6550,M,10,0,216,78,True
6551,M,7,0,212,99,False
6552,M,12,0,267,48,True
6553,F,43,0,269,76,False
6554,F,34,0,273,85,True
6555,M,40,0,303,71,False
6556,F,9,0,220,62,True
6557,M,27,0,310,86,False
6558,F,42,0,271,71,True
6559,F,28,0,260,87,False
6560,M,8,0,229,76,True
6561,M,9,0,237,61,False
6562,F,10,0,232,92,True
6563,F,10,0,217,61,False
6564,F,61,0,266,85,True
6565,M,7,0,212,81,False
6566,F,28,0,263,69,True
6567,M,25,0,310,75,False
6568,F,25,0,276,83,True
6569,M,11,0,260,70,False
6570,M,34,0,293,76,True
6571,F,39,0,280,62,False
6572,M,34,0,0,0,True
6573,M,33,0,335,82,False
6574,M,10,0,242,63,True
6575,M,8,0,212,84,False
6576,F,34,1,160,82,True
6577,M,12,0,240,61,False
6578,F,4,1,269,73,True
6579,M,21,0,307,81,False
6580,F,22,1,270,66,True
6581,M,10,0,244,79,False
6582,M,41,0,316,76,True
6583,M,8,0,212,102,False
6584,M,10,0,237,81,True
6585,F,30,0,281,88,False
6586,M,7,0,235,62,True
6587,M,10,0,243,79,False
6588,F,44,1,280,78,True
6589,F,42,0,273,68,False
6590,M,10,0,247,82,True
6591,F,6,0,210,75,False
6592,F,8,0,232,54,True
6593,M,9,0,215,75,False
6594,F,42,0,286,85,True
6595,F,38,0,287,65,False
6596,M,20,0,307,83,True
6597,M,37,0,302,68,False
6598,F,21,1,270,83,True
6599,M,41,0,320,81,False
6600,M,7,0,216,95,True
6601,F,37,0,282,59,False
6602,F,40,1,262,60,True
6603,F,10,0,249,71,False
6604,M,9,0,225,41,True
6605,F,42,0,285,70,False
6606,F,8,0,231,72,True
6607,F,-,0,299,76,False
6608,F,8,0,241,54,True
6609,M,16,0,288,68,False
6610,M,41,0,304,72,True
6611,F,40,0,0,0,False
6612,F,47,0,268,65,True
6613,F,10,0,216,72,False
6614,F,53,1,296,59,True
6615,F,32,0,270,63,False
6616,F,39,1,293,81,True
6617,M,35,0,312,70,False
6618,F,26,0,285,72,True
6619,F,49,0,285,75,False
6620,F,3,0,178,80,True
6621,M,33,0,317,79,False
6622,F,33,0,273,77,True
6623,M,31,0,296,70,False
6624,M,30,0,318,75,True
6625,F,26,0,293,69,False
6626,M,31,0,0,0,True
6627,F,27,0,276,78,False
6628,F,43,0,269,62,True
6629,F,39,0,282,84,False
6630,F,9,1,229,99,True
6631,M,8,0,229,83,False
6632,M,42,0,311,87,True
6633,F,38,0,295,85,False
6634,M,54,0,0,0,True
6635,F,44,0,282,75,False
6636,M,5,0,197,102,True
6637,F,8,0,211,59,False
6638,F,38,1,269,97,True
6639,F,39,0,282,83,False
6640,F,11,0,249,98,True
6641,F,44,0,288,88,False
6642,F,10,1,232,77,True
6643,F,51,0,300,56,False
6644,F,41,0,0,0,True
6645,F,9,0,224,85,False
6646,F,21,1,273,77,True
6647,F,5,0,187,102,False
6648,M,21,0,294,88,True
6649,F,69,0,269,79,False
6650,F,37,0,279,73,True
6651,M,25,0,312,74,False
6652,F,6,1,210,96,True
6653,M,27,0,292,79,False
6654,F,43,1,280,75,True
6655,F,38,0,288,72,False
6656,M,39,0,344,86,True
6657,F,23,0,285,80,False
6658,M,7,0,230,70,True
6659,F,53,0,279,65,False
6660,F,29,0,0,0,True
6661,F,26,0,277,89,False
6662,M,43,0,312,77,True
6663,M,75,0,307,78,False
6664,M,22,0,294,84,True
6665,M,31,0,304,81,False
6666,F,27,1,294,69,True
6667,F,21,0,288,80,False
6668,F,21,0,280,75,True
6669,F,22,0,273,96,False
6670,M,25,0,335,78,True
6671,F,22,0,306,110,False
6672,M,23,0,306,80,True
6673,M,35,0,291,83,False
6674,M,13,0,260,105,True
6675,M,26,0,311,65,False
6676,M,27,0,334,73,True
6677,F,26,0,314,71,False
6678,M,34,0,279,67,True
6679,M,20,0,308,77,False
6680,F,31,1,284,92,True
6681,M,32,0,308,84,False
6682,M,27,0,298,84,True
6683,M,25,0,280,86,False
6684,M,31,0,292,92,True
6685,F,8,0,203,91,False
6686,F,23,1,265,91,True
6687,M,5,0,0,0,False
6688,M,22,0,302,72,True
6689,F,12,0,262,70,False
6690,F,10,0,243,66,True
6691,F,41,0,269,66,False
6692,M,31,0,331,82,True
6693,F,35,0,295,71,False
6694,F,28,0,276,67,True
6695,M,11,0,241,45,False
6696,M,41,0,312,66,True
6697,M,6,0,194,77,False
6698,F,45,0,294,74,True
6699,M,8,0,234,72,False
6700,F,36,0,285,79,True
6701,M,40,0,308,67,False
6702,M,36,0,317,85,True
6703,M,31,0,287,72,False
6704,M,10,0,234,84,True
6705,F,42,0,275,68,False
6706,F,70,0,259,77,True
6707,M,68,0,290,90,False
6708,F,63,0,275,93,True
6709,F,61,0,272,70,False
6710,F,76,0,262,91,True
6711,F,86,0,259,67,False
6712,F,68,0,266,85,True
6713,F,66,0,280,77,False
6714,F,69,0,276,94,True
6715,M,73,0,286,96,False
6716,F,61,0,288,92,True
6717,F,75,0,257,90,False
6718,F,71,0,280,103,True
6719,F,71,0,258,112,False
6720,F,68,0,276,121,True
6721,F,67,0,265,97,False
6722,F,67,0,280,92,True
6723,F,72,0,264,90,False
6724,M,81,0,285,119,True
6725,F,82,0,264,120,False
6726,F,68,0,280,103,True
6727,F,56,0,272,105,False
6728,F,72,1,269,80,True
6729,F,67,0,259,85,False
6730,F,67,0,279,90,True
6731,F,56,0,273,78,False
6732,F,82,0,263,117,True
6733,F,74,0,275,89,False
6734,F,64,0,280,121,True
6735,F,61,0,291,105,False
6736,F,68,1,277,95,True
6737,F,63,0,276,90,False
6738,F,70,0,284,127,True
6739,F,68,0,287,93,False
6740,F,64,1,255,103,True
6741,F,61,0,275,95,False
6742,F,63,0,280,102,True
6743,F,66,0,264,91,False
6744,F,66,0,263,106,True
6745,F,62,0,292,84,False
6746,F,68,0,286,89,True
6747,F,64,0,293,99,False
6748,F,68,0,280,102,True
6749,F,82,0,259,106,False
6750,F,79,0,258,120,True
6751,M,-,0,290,75,False
6752,M,62,0,0,0,True
6753,M,67,0,314,82,False
6754,M,77,0,277,87,True
6755,F,36,0,283,78,False
6756,F,34,1,284,76,True
6757,F,36,0,291,82,False
6758,F,35,1,277,84,True
6759,F,62,0,299,70,False
6760,F,36,1,286,86,True
6761,M,36,0,306,103,False
6762,F,8,1,220,97,True
6763,F,-,0,182,88,False
6764,F,10,1,235,69,True
6765,F,11,0,261,83,False
6766,M,21,0,307,80,True
6767,F,42,0,267,81,False
6768,M,46,0,314,68,True
6769,M,66,0,279,75,False
6770,M,33,0,295,103,True
6771,M,67,0,301,109,False
6772,M,12,0,258,75,True
6773,M,12,0,262,71,False
6774,M,12,0,254,66,True
6775,M,10,0,251,66,False
6776,F,10,1,243,71,True
6777,F,53,0,322,80,False
6778,F,10,0,265,71,True
6779,F,74,0,267,148,False
6780,M,28,0,310,96,True
6781,M,64,0,326,79,False
6782,M,31,0,321,77,True
6783,F,29,0,290,75,False
6784,M,35,0,0,77,True
6785,F,27,0,276,64,False
6786,F,45,0,267,80,True
6787,F,26,0,290,78,False
6788,M,19,0,329,79,True
6789,M,19,0,297,99,False
6790,F,24,1,274,78,True
6791,F,24,0,295,73,False
6792,M,30,0,0,0,True
6793,M,40,0,332,74,False
6794,M,15,0,306,97,True
6795,M,15,0,261,66,False
6796,F,15,1,266,68,True
6797,M,15,0,285,78,False
6798,F,14,1,254,84,True
6799,F,15,0,273,82,False
6800,F,14,1,285,71,True
6801,F,31,0,272,79,False
6802,F,36,1,279,83,True
6803,M,20,0,296,93,False
6804,M,44,0,318,90,True
6805,F,51,0,270,77,False
6806,F,48,0,282,68,True
6807,M,15,0,306,65,False
6808,F,15,1,267,66,True
6809,M,15,0,280,91,False
6810,F,15,1,254,75,True
6811,M,27,0,292,88,False
6812,F,30,1,294,77,True
6813,F,14,0,256,76,False
6814,M,14,0,288,54,True
6815,M,31,0,314,75,False
6816,M,25,0,297,75,True
6817,M,14,0,275,61,False
6818,F,15,1,282,75,True
6819,M,15,0,296,66,False
6820,M,14,0,297,64,True
6821,F,14,0,278,73,False
6822,F,14,1,276,78,True
6823,F,15,0,291,86,False
6824,F,14,1,263,66,True
6825,F,15,0,276,75,False
6826,M,14,0,284,70,True
6827,M,13,0,300,68,False
6828,F,29,1,272,154,True
6829,F,14,0,247,72,False
6830,F,15,1,268,81,True
6831,F,15,0,275,97,False
6832,F,15,1,286,83,True
6833,F,14,0,255,78,False
6834,F,15,1,255,76,True
6835,F,15,0,264,71,False
6836,M,14,0,318,72,True
6837,M,14,0,276,67,False
6838,M,15,0,302,58,True
6839,F,30,0,292,78,False
6840,F,23,0,290,74,True
6841,M,23,0,331,91,False
6842,F,23,1,283,85,True
6843,F,24,0,273,76,False
6844,F,21,1,263,91,True
6845,M,13,0,244,63,False
6846,M,32,0,307,75,True
6847,F,38,0,278,82,False
6848,F,33,1,280,70,True
6849,M,47,0,292,81,False
6850,M,26,0,306,91,True
6851,M,13,0,286,62,False
6852,F,13,1,263,79,True
6853,M,13,0,261,57,False
6854,M,28,0,288,76,True
6855,M,13,0,286,54,False
6856,F,13,1,264,80,True
6857,F,13,0,266,75,False
6858,F,13,1,272,86,True
6859,F,13,0,274,77,False
6860,M,13,0,268,94,True
6861,F,12,0,272,78,False
6862,F,13,1,264,75,True
6863,F,13,0,269,63,False
6864,M,13,0,266,70,True
6865,M,13,0,302,77,False
6866,F,13,1,259,55,True
6867,M,25,0,325,68,False
6868,F,13,1,285,96,True
6869,M,13,0,255,78,False
6870,M,13,0,285,78,True
6871,F,29,0,262,95,False
6872,F,14,1,270,100,True
6873,M,24,0,305,84,False
6874,F,14,1,282,74,True
6875,M,18,0,313,70,False
6876,M,18,0,300,75,True
6877,F,56,0,264,67,False
6878,F,23,1,287,87,True
6879,M,36,0,319,78,False
6880,F,29,0,0,0,True
6881,F,33,0,283,64,False
6882,M,33,0,322,70,True
6883,F,33,0,291,111,False
6884,M,12,0,242,78,True
6885,F,13,0,262,90,False
6886,M,13,0,290,82,True
6887,F,13,0,259,72,False
6888,F,13,1,285,60,True
6889,F,24,0,276,74,False
6890,M,44,0,346,74,True
6891,M,13,0,269,78,False
6892,M,13,0,256,87,True
6893,M,12,0,264,106,False
6894,F,12,1,234,79,True
6895,F,13,0,273,94,False
6896,M,29,0,335,72,True
6897,M,30,0,306,89,False
6898,M,30,0,298,80,True
6899,F,12,0,252,91,False
6900,M,13,0,277,74,True
6901,M,10,0,243,81,False
6902,F,42,1,281,102,True
6903,F,13,0,0,0,False
6904,F,59,0,289,66,True
6905,F,23,0,276,64,False
6906,F,13,0,0,0,True
6907,F,-,0,261,71,False
6908,F,13,1,265,76,True
6909,F,57,0,280,81,False
6910,F,13,1,265,77,True
6911,F,71,0,282,69,False
6912,F,23,0,288,70,True
6913,M,24,0,294,83,False
6914,M,28,0,300,83,True
6915,M,27,0,321,88,False
6916,M,27,0,364,77,True
6917,F,25,0,268,90,False
6918,M,33,0,302,97,True
6919,M,24,0,313,77,False
6920,F,44,1,273,96,True
6921,M,47,0,291,92,False
6922,F,50,1,278,76,True
6923,M,39,0,314,90,False
6924,F,55,0,271,56,True
6925,F,62,0,291,77,False
6926,F,60,0,267,89,True
6927,F,32,0,292,84,False
6928,M,34,0,322,52,True
6929,M,22,0,330,87,False
6930,F,41,1,271,87,True
6931,M,35,0,310,88,False
6932,F,22,1,295,76,True
6933,F,20,0,308,76,False
6934,M,22,0,320,68,True
6935,M,26,0,315,75,False
6936,M,49,0,284,113,True
6937,M,76,0,312,72,False
6938,F,37,1,264,77,True
6939,F,23,0,316,117,False
6940,M,11,0,253,82,True
6941,M,43,0,330,89,False
6942,F,36,1,268,76,True
6943,M,38,0,312,74,False
6944,M,67,0,290,71,True
6945,F,67,0,257,72,False
6946,M,40,0,305,64,True
6947,F,40,0,280,70,False
6948,F,29,0,270,94,True
6949,M,27,0,288,89,False
6950,F,29,1,269,92,True
6951,M,23,0,298,80,False
6952,F,24,1,287,98,True
6953,M,54,0,308,60,False
6954,M,69,0,326,77,True
6955,M,24,0,308,76,False
6956,M,30,0,321,74,True
6957,M,53,0,318,102,False
6958,M,29,0,316,79,True
6959,M,12,0,264,64,False
6960,F,12,0,262,72,True
6961,M,32,0,293,102,False
6962,F,34,1,266,90,True
6963,M,36,0,302,82,False
6964,F,35,1,287,91,True
6965,F,14,0,280,64,False
6966,M,14,0,295,70,True
6967,M,13,0,286,63,False
6968,F,16,1,263,101,True
6969,F,16,0,268,86,False
6970,F,17,1,268,89,True
6971,F,17,0,263,102,False
6972,F,24,1,275,95,True
6973,M,24,0,320,93,False
6974,F,69,1,297,90,True
6975,M,17,0,301,81,False
6976,M,17,0,295,69,True
6977,M,17,0,290,72,False
6978,F,16,1,261,102,True
6979,F,17,0,260,82,False
6980,F,17,1,286,81,True
6981,F,17,0,275,94,False
6982,M,38,0,302,82,True
6983,M,8,0,233,63,False
6984,F,10,0,249,59,True
6985,F,37,0,283,78,False
6986,M,17,0,291,93,True
6987,M,16,0,303,95,False
6988,M,17,0,299,92,True
6989,F,17,0,271,88,False
6990,F,17,1,283,94,True
6991,F,17,0,286,94,False
6992,M,10,0,235,88,True
6993,M,41,0,288,106,False
6994,F,68,0,276,80,True
6995,F,42,0,272,65,False
6996,M,10,0,254,98,True
6997,M,6,0,193,97,False
6998,F,35,0,264,74,True
6999,F,16,0,274,83,False
7000,F,55,1,269,85,True
7001,F,30,0,281,87,False
7002,F,72,0,260,79,True
7003,F,55,0,270,72,False
7004,M,54,0,285,61,True
7005,M,27,0,308,83,False
7006,F,27,0,283,86,True
7007,M,33,0,309,84,False
7008,F,23,0,266,75,True
7009,M,19,0,312,84,False
7010,M,30,0,320,93,True
7011,F,23,0,270,106,False
7012,M,25,0,293,141,True
7013,F,47,0,268,79,False
7014,M,32,0,314,86,True
7015,M,35,0,308,76,False
7016,F,50,0,281,71,True
7017,F,36,0,285,69,False
7018,F,66,0,271,73,True
7019,M,58,0,280,80,False
7020,M,15,0,297,80,True
7021,F,48,0,277,80,False
7022,M,50,0,292,79,True
7023,F,12,0,277,84,False
7024,F,42,1,289,84,True
7025,M,41,0,308,75,False
7026,M,49,0,320,74,True
7027,F,12,0,271,79,False
7028,M,44,0,300,84,True
7029,F,12,0,248,80,False
7030,M,7,0,217,78,True
7031,M,26,0,320,83,False
7032,M,3,0,0,0,True
7033,F,9,0,251,101,False
7034,F,40,0,262,68,True
7035,F,41,0,291,79,False
7036,F,42,1,272,94,True
7037,F,-,0,288,78,False
7038,F,42,0,252,91,True
7039,F,9,0,225,85,False
7040,F,43,0,300,94,True
7041,F,33,0,319,67,False
7042,M,22,0,315,122,True
7043,M,33,0,330,76,False
7044,F,24,0,292,92,True
7045,M,31,0,320,104,False
7046,F,29,0,321,101,True
7047,M,24,0,294,91,False
7048,M,59,0,301,78,True
7049,M,34,0,306,76,False
7050,M,26,0,293,92,True
7051,F,28,0,286,78,False
7052,F,5,1,184,98,True
7053,M,3,0,164,79,False
7054,F,36,1,285,76,True
7055,M,9,0,201,81,False
7056,F,42,0,270,92,True
7057,M,37,0,289,59,False
7058,M,42,0,315,79,True
7059,F,43,0,267,76,False
7060,F,38,1,273,64,True
7061,F,32,0,284,52,False
7062,M,45,0,311,64,True
7063,M,44,0,305,72,False
7064,M,10,0,230,76,True
7065,M,61,0,301,87,False
7066,M,62,0,314,95,True
7067,M,28,0,303,107,False
7068,M,30,0,312,82,True
7069,M,32,0,297,92,False
7070,F,9,1,235,100,True
7071,M,6,0,211,67,False
7072,F,42,0,261,99,True
7073,M,16,0,304,90,False
7074,M,12,0,273,74,True
7075,F,36,0,277,72,False
7076,F,8,0,213,90,True
7077,M,8,0,212,84,False
7078,F,37,1,258,59,True
7079,F,41,0,289,62,False
7080,F,46,1,297,63,True
7081,F,50,0,277,63,False
7082,F,9,1,224,102,True
7083,F,25,0,283,86,False
7084,F,20,0,293,85,True
7085,F,19,0,269,83,False
7086,M,30,0,322,73,True
7087,F,52,0,276,82,False
7088,M,56,0,283,70,True
7089,M,29,0,317,88,False
7090,M,28,0,305,96,True
7091,F,-,0,283,80,False
7092,F,44,1,267,74,True
7093,M,-,0,193,83,False
7094,M,-,0,293,66,True
7095,F,44,0,264,59,False
7096,M,24,0,323,77,True
7097,F,52,0,276,80,False
7098,F,57,0,261,67,True
7099,F,36,0,279,68,False
7100,M,45,0,297,79,True
7101,M,66,0,300,79,False
7102,F,32,1,282,66,True
7103,F,61,0,272,101,False
7104,M,33,0,309,66,True
7105,M,72,0,307,80,False
7106,F,4,1,189,83,True
7107,M,60,0,288,86,False
7108,M,48,0,291,74,True
7109,F,4,0,183,100,False
7110,F,57,0,281,107,True
7111,F,42,0,292,75,False
7112,M,23,0,304,84,True
7113,M,28,0,305,72,False
7114,M,31,0,0,0,True
7115,F,8,0,224,85,False
7116,M,40,0,326,82,True
7117,M,5,0,203,95,False
7118,F,16,1,269,80,True
7119,F,16,0,277,95,False
7120,M,5,0,200,101,True
7121,F,6,0,209,87,False
7122,F,41,0,294,76,True
7123,F,25,0,286,70,False
7124,M,46,0,307,66,True
7125,M,29,0,314,93,False
7126,F,46,1,274,86,True
7127,M,48,0,303,58,False
7128,M,39,0,307,65,True
7129,M,40,0,300,86,False
7130,F,10,1,248,116,True
7131,F,47,0,259,77,False
7132,M,7,0,202,76,True
7133,F,42,0,264,70,False
7134,F,23,1,289,91,True
7135,M,23,0,298,83,False
7136,F,49,0,274,84,True
7137,F,52,0,284,63,False
7138,F,50,1,279,90,True
7139,F,52,0,291,81,False
7140,M,35,0,312,70,True
7141,F,38,0,278,77,False
7142,F,35,1,282,68,True
7143,M,41,0,292,67,False
7144,F,24,1,269,85,True
7145,F,25,0,257,67,False
7146,M,21,0,312,64,True
7147,F,19,0,298,89,False
7148,F,10,0,231,83,True
7149,F,11,0,267,75,False
7150,F,11,1,254,69,True
7151,F,21,0,277,81,False
7152,F,27,1,296,85,True
7153,M,29,0,289,81,False
7154,M,21,0,319,80,True
7155,F,6,0,197,110,False
7156,M,34,0,337,60,True
7157,M,29,0,308,72,False
7158,M,24,0,308,88,True
7159,F,45,0,296,64,False
7160,F,45,1,293,79,True
7161,F,46,0,270,90,False
7162,M,46,0,312,83,True
7163,M,23,0,298,55,False
7164,F,24,1,288,66,True
7165,M,31,0,305,77,False
7166,M,10,0,240,85,True
7167,F,36,0,283,88,False
7168,F,22,1,269,73,True
7169,M,22,0,277,77,False
7170,F,28,1,302,80,True
7171,M,14,0,278,62,False
7172,F,-,0,192,77,True
7173,M,7,0,209,81,False
7174,F,32,1,291,66,True
7175,M,25,0,307,90,False
7176,M,30,0,325,52,True
7177,F,44,0,282,81,False
7178,M,42,0,309,69,True
7179,F,12,0,265,57,False
7180,M,11,0,246,83,True
7181,F,44,0,279,84,False
7182,F,43,0,263,83,True
7183,M,17,0,296,79,False
7184,M,25,0,293,82,True
7185,F,28,0,297,76,False
7186,M,25,0,289,82,True
7187,M,31,0,287,85,False
7188,M,22,0,313,68,True
7189,F,50,0,276,61,False
7190,F,20,1,273,89,True
7191,F,16,0,266,81,False
7192,M,21,0,312,78,True
7193,F,21,0,289,75,False
7194,M,45,0,316,68,True
7195,M,32,0,323,70,False
7196,M,11,0,227,63,True
7197,F,51,0,296,65,False
7198,M,41,0,317,84,True
7199,F,31,0,277,85,False
7200,M,25,0,318,61,True
7201,M,56,0,289,77,False
7202,M,39,0,308,132,True
7203,F,6,0,211,75,False
7204,F,7,1,210,82,True
7205,M,48,0,319,64,False
7206,M,30,0,298,51,True
7207,F,24,0,285,73,False
7208,F,27,0,284,80,True
7209,M,24,0,295,71,False
7210,M,24,0,338,68,True
7211,M,29,0,303,75,False
7212,F,25,0,308,68,True
7213,F,31,0,265,83,False
7214,M,25,0,328,80,True
7215,M,53,0,304,72,False
7216,M,26,0,330,81,True
7217,F,47,0,283,71,False
7218,M,28,0,316,96,True
7219,M,22,0,289,87,False
7220,F,21,1,257,74,True
7221,M,52,0,321,76,False
7222,F,26,0,296,86,True
7223,F,34,0,298,58,False
7224,F,34,0,288,76,True
7225,F,66,0,257,84,False
7226,F,7,0,210,71,True
7227,F,5,0,178,76,False
7228,M,35,0,324,75,True
7229,F,41,0,263,82,False
7230,F,24,1,274,84,True
7231,F,26,0,261,81,False
7232,M,26,0,308,87,True
7233,F,52,0,295,78,False
7234,M,19,0,308,92,True
7235,F,19,0,291,61,False
7236,F,5,0,178,75,True
7237,F,10,0,239,79,False
7238,F,49,1,285,77,True
7239,M,51,0,294,91,False
7240,F,9,1,244,75,True
7241,M,-,0,315,76,False
7242,F,33,1,284,87,True
7243,F,33,0,296,64,False
7244,F,10,0,252,79,True
7245,M,12,0,281,87,False
7246,F,48,0,274,84,True
7247,M,42,0,309,73,False
7248,M,48,0,290,90,True
7249,F,21,0,266,69,False
7250,M,23,0,288,72,True
7251,M,21,0,300,71,False
7252,M,43,0,307,77,True
7253,M,11,0,267,75,False
7254,M,-,0,320,88,True
7255,F,-,0,216,73,False
7256,F,33,0,264,70,True
7257,M,8,0,227,84,False
7258,M,10,0,245,73,True
7259,F,43,0,265,85,False
7260,M,12,0,256,85,True
7261,F,9,0,225,73,False
7262,M,7,0,231,74,True
7263,M,7,0,217,74,False
7264,M,43,0,0,76,True
7265,F,13,0,261,91,False
7266,F,45,1,284,79,True
7267,F,43,0,278,67,False
7268,M,45,0,329,78,True
7269,F,42,0,303,69,False
7270,M,6,0,192,95,True
7271,M,11,0,258,82,False
7272,M,18,0,315,74,True
7273,F,9,0,223,86,False
7274,F,19,1,279,78,True
7275,M,10,0,235,92,False
7276,M,7,0,209,44,True
7277,M,6,0,194,83,False
7278,M,9,0,246,65,True
7279,F,36,0,262,73,False
7280,F,44,1,259,76,True
7281,F,12,0,272,82,False
7282,M,8,0,234,95,True
7283,F,38,0,289,87,False
7284,M,47,0,300,78,True
7285,M,11,0,257,67,False
7286,M,47,0,277,59,True
7287,F,24,0,263,90,False
7288,F,77,0,277,65,True
7289,M,80,0,285,90,False
7290,F,9,0,251,72,True
7291,F,9,0,217,71,False
7292,F,15,1,273,79,True
7293,M,23,0,290,88,False
7294,M,15,0,305,87,True
7295,M,11,0,0,0,False
7296,F,8,1,210,102,True
7297,M,41,0,312,83,False
7298,F,39,1,296,69,True
7299,M,33,0,305,58,False
7300,F,31,1,286,66,True
7301,M,25,0,289,64,False
7302,M,9,0,223,81,True
7303,F,35,0,294,49,False
7304,F,32,1,269,83,True
7305,M,40,0,312,46,False
7306,F,43,1,276,74,True
7307,F,27,0,292,94,False
7308,M,4,0,176,88,True
7309,M,25,0,315,77,False
7310,F,9,0,247,86,True
7311,M,11,0,247,80,False
7312,M,-,0,276,60,True
7313,F,23,0,263,87,False
7314,F,23,1,280,60,True
7315,M,28,0,297,83,False
7316,F,44,1,286,76,True
7317,F,23,0,268,92,False
7318,M,56,0,298,86,True
7319,F,13,0,268,70,False
7320,F,43,0,264,72,True
7321,F,14,0,276,92,False
7322,M,12,0,230,70,True
7323,F,47,0,284,68,False
7324,M,46,0,319,85,True
7325,F,7,0,219,85,False
7326,M,4,0,169,80,True
7327,F,60,0,264,109,False
7328,M,11,0,254,50,True
7329,F,6,0,196,91,False
7330,M,11,0,247,96,True
7331,M,8,0,227,90,False
7332,F,39,1,267,84,True
7333,F,43,0,268,73,False
7334,M,6,0,215,64,True
7335,F,59,0,280,71,False
7336,F,41,1,283,74,True
7337,M,10,0,237,69,False
7338,M,44,0,309,84,True
7339,M,17,0,303,83,False
7340,M,9,0,236,80,True
7341,M,17,0,285,76,False
7342,M,46,0,309,82,True
7343,F,17,0,276,83,False
7344,F,17,0,287,91,True
7345,F,22,0,284,75,False
7346,M,20,0,330,66,True
7347,F,30,0,270,79,False
7348,F,45,1,281,98,True
7349,M,55,0,295,83,False
7350,M,19,0,301,83,True
7351,M,47,0,0,0,False
7352,M,19,0,311,87,True
7353,M,34,0,309,80,False
7354,F,19,0,276,83,True
7355,F,28,0,272,76,False
7356,F,18,1,264,84,True
7357,M,27,0,299,84,False
7358,F,50,0,292,73,True
7359,F,7,0,221,74,False
7360,F,-,1,181,122,True
7361,F,41,0,276,78,False
7362,F,4,1,174,98,True
7363,F,32,0,286,62,False
7364,F,34,1,289,81,True
7365,M,21,0,299,69,False
7366,F,19,1,283,78,True
7367,F,46,0,275,79,False
7368,M,14,0,287,77,True
7369,F,11,0,262,52,False
7370,F,7,1,218,108,True
7371,F,5,0,181,90,False
7372,F,38,1,292,85,True
7373,F,33,0,300,94,False
7374,M,42,0,298,72,True
7375,M,47,0,303,78,False
7376,F,44,0,264,85,True
7377,M,56,0,303,73,False
7378,F,65,0,273,103,True
7379,F,46,0,264,75,False
7380,F,14,0,260,87,True
7381,M,3,0,0,0,False
7382,M,9,0,215,81,True
7383,F,38,0,264,84,False
7384,M,10,0,242,91,True
7385,M,42,0,284,66,False
7386,M,40,0,285,67,True
7387,F,23,0,260,82,False
7388,F,-,0,296,83,True
7389,F,40,0,271,90,False
7390,M,41,0,314,72,True
7391,F,7,0,224,74,False
7392,F,32,1,288,71,True
7393,F,38,0,269,81,False
7394,M,11,0,246,82,True
7395,M,6,0,200,95,False
7396,M,9,0,226,77,True
7397,F,34,0,279,75,False
7398,M,-,0,308,70,True
7399,M,34,0,0,0,False
7400,F,-,1,190,86,True
7401,F,41,0,278,53,False
7402,M,5,0,183,92,True
7403,M,38,0,304,76,False
7404,F,33,1,283,83,True
7405,F,8,0,214,95,False
7406,F,-,1,211,91,True
7407,F,48,0,297,78,False
7408,M,19,0,301,72,True
7409,M,41,0,317,52,False
7410,F,23,1,281,81,True
7411,M,23,0,304,75,False
7412,M,7,0,0,0,True
7413,M,38,0,303,61,False
7414,F,29,1,283,68,True
7415,M,32,0,315,54,False
7416,M,11,0,242,72,True
7417,F,6,0,200,73,False
7418,F,20,0,294,54,True
7419,M,21,0,300,87,False
7420,F,42,0,301,66,True
7421,F,9,0,226,50,False
7422,F,43,0,282,43,True
7423,M,24,0,277,87,False
7424,F,21,1,278,76,True
7425,F,50,0,277,82,False
7426,F,78,0,276,73,True
7427,M,13,0,280,71,False
7428,M,43,0,309,73,True
7429,M,50,0,287,60,False
7430,F,32,1,296,69,True
7431,M,35,0,302,47,False
7432,M,39,0,296,75,True
7433,F,7,0,223,85,False
7434,F,7,0,213,93,True
7435,M,40,0,317,79,False
7436,F,39,0,288,80,True
7437,F,11,0,235,103,False
7438,F,40,0,294,64,True
7439,F,57,0,291,73,False
7440,M,9,0,0,0,True
7441,M,11,0,0,0,False
7442,M,9,0,215,75,True
7443,M,9,0,249,77,False
7444,F,3,0,174,109,True
7445,F,8,0,243,68,False
7446,M,39,0,314,53,True
7447,F,12,0,273,83,False
7448,F,11,0,255,71,True
7449,M,10,0,0,0,False
7450,F,8,1,228,92,True
